video_url,caption,states_of_matter,source,complexity,majority_sa,majority_pc
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Sour_cream_swirls_in_hot_soup._0.mp4,Sour cream swirls in hot soup.,fluid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Spray_deodorant_misting_the_air._0.mp4,Spray deodorant misting the air.,fluid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Spray_paint_misting_through_the_air._0.mp4,Spray paint misting through the air.,fluid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Squeezing_lemon_drops_into_warm_tea._0.mp4,Squeezing lemon drops into warm tea.,fluid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Stirring_creamer_into_hot_coffee._0.mp4,Stirring creamer into hot coffee.,fluid_fluid,gen2,1,0,1
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Sugar_solution_sweetening_iced_tea._0.mp4,Sugar solution sweetening iced tea.,fluid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Tea_accepts_stream_of_milk._0.mp4,Tea accepts stream of milk.,fluid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Tomato_juice_and_cream_blend_into_soup._0.mp4,Tomato juice and cream blend into soup.,fluid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Tomato_soup_mixing_with_cream._0.mp4,Tomato soup mixing with cream.,fluid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_blends_with_paint_on_palette._0.mp4,Water blends with paint on palette.,fluid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_diluting_rich_red_wine._0.mp4,Water diluting rich red wine.,fluid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_droplet_bouncing_on_a_water_surface._0.mp4,Water droplet bouncing on a water surface.,fluid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_softening_strong_whiskey._0.mp4,Water softening strong whiskey.,fluid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Water_streams_into_fresh_juice._0.mp4,Water streams into fresh juice.,fluid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Whipped_cream_pouring_onto_hot_chocolate._0.mp4,Whipped cream pouring onto hot chocolate.,fluid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Whipping_cream_twirls_in_hot_chocolate._0.mp4,Whipping cream twirls in hot chocolate.,fluid_fluid,gen2,1,0,1
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Whisky_and_water_merge_in_glass._0.mp4,Whisky and water merge in glass.,fluid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/fluid_fluid/Yogurt_merging_with_strawberry_puree._0.mp4,Yogurt merging with strawberry puree.,fluid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_ball_rolls_on_the_surface_of_the_water._0.mp4,A ball rolls on the surface of the water.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_baseball_arcs_through_the_air._0.mp4,A baseball arcs through the air.,solid_fluid,gen2,0,0,0
"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_blender_spins,_mixing_squeezed_juice_within_it._0.mp4","A blender spins, mixing squeezed juice within it.",solid_fluid,gen2,1,1,0
"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_boat_hovers_next_to_a_dock,_ready_to_be_moored._0.mp4","A boat hovers next to a dock, ready to be moored.",solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_bottle_pours_olive_oil_over_a_pan_of_vegetables._0.mp4,A bottle pours olive oil over a pan of vegetables.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_brave_diver_splashes_into_a_pool_from_a_great_height._0.mp4,A brave diver splashes into a pool from a great height.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_broom_sweeps_water_off_a_porch._0.mp4,A broom sweeps water off a porch.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_brush_dips_into_a_pot_of_opaque_black_ink._0.mp4,A brush dips into a pot of opaque black ink.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_brush_dips_into_bright_watercolor_paint._0.mp4,A brush dips into bright watercolor paint.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_brush_spreading_glue_on_a_piece_of_paper._0.mp4,A brush spreading glue on a piece of paper.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_brush_sweeps_blue_paint_across_a_canvas._0.mp4,A brush sweeps blue paint across a canvas.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_butter_knife_spreading_butter_on_a_slice_of_bread._0.mp4,A butter knife spreading butter on a slice of bread.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_butter_knife_spreads_a_layer_of_butter_over_bread._0.mp4,A butter knife spreads a layer of butter over bread.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_car_drives_through_the_pouring_rain._0.mp4,A car drives through the pouring rain.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_car_gliding_over_a_road_slick_with_rainwater._0.mp4,A car gliding over a road slick with rainwater.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_cloth_soaking_up_laundry_detergent_in_a_bucket._0.mp4,A cloth soaking up laundry detergent in a bucket.,solid_fluid,gen2,1,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_coffee_pot_pours_a_morning_cup_of_joe._0.mp4,A coffee pot pours a morning cup of joe.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_coffee_stirrer_swirling_iced_coffee_in_a_glass._0.mp4,A coffee stirrer swirling iced coffee in a glass.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_cookie_is_being_dipped_into_a_cup_of_hot_coffee._0.mp4,A cookie is being dipped into a cup of hot coffee.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_cup_sits_in_a_sink_full_of_soapy_water._0.mp4,A cup sits in a sink full of soapy water.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_diver_plunges_headlong_into_a_sparkling_pool._0.mp4,A diver plunges headlong into a sparkling pool.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_diver_splashing_into_the_pool_water._0.mp4,A diver splashing into the pool water.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_diver_takes_a_plunge_into_a_swift_river._0.mp4,A diver takes a plunge into a swift river.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_fallen_leaf_floats_on_a_quiet_pond._0.mp4,A fallen leaf floats on a quiet pond.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_faucet_drips_water_into_a_sink_due_to_a_leak._0.mp4,A faucet drips water into a sink due to a leak.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_fork_stirring_salad_dressing_in_a_bowl._0.mp4,A fork stirring salad dressing in a bowl.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_hand_mixer_stirs_through_thick_cake_batter._0.mp4,A hand mixer stirs through thick cake batter.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_hefty_stone_sinks_into_the_depths_of_a_pond._0.mp4,A hefty stone sinks into the depths of a pond.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_honey_dipper_drizzles_honey_onto_Greek_yogurt._0.mp4,A honey dipper drizzles honey onto Greek yogurt.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_hose_sprays_water_on_plants_in_a_garden._0.mp4,A hose sprays water on plants in a garden.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_knife_spreads_butter_on_a_slice_of_bread._0.mp4,A knife spreads butter on a slice of bread.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_large_log_floats_downstream_in_a_rushing_river._0.mp4,A large log floats downstream in a rushing river.,solid_fluid,gen2,1,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_leaf_drops_and_floats_on_a_still_pond._0.mp4,A leaf drops and floats on a still pond.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_leaf_falls_delicately_into_a_slow-moving_river._0.mp4,A leaf falls delicately into a slow-moving river.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_leaf_floating_on_the_stream_water._0.mp4,A leaf floating on the stream water.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_luxury_yacht_cruises_across_a_serene_sea._0.mp4,A luxury yacht cruises across a serene sea.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_message_contained_bottle_sails_across_the_open_sea._0.mp4,A message contained bottle sails across the open sea.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_metal_spoon_stirs_soda_in_a_glass._0.mp4,A metal spoon stirs soda in a glass.,solid_fluid,gen2,0,0,0
"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_mixer_spins,_thoroughly_blending_the_batter_in_the_bowl._0.mp4","A mixer spins, thoroughly blending the batter in the bowl.",solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_mixing_spoon_stirring_hot_chocolate_in_a_cup._0.mp4,A mixing spoon stirring hot chocolate in a cup.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_mop_sweeps_soapy_water_over_a_floor._0.mp4,A mop sweeps soapy water over a floor.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_nacho_chip_is_dipped_into_a_bowl_of_salsa._0.mp4,A nacho chip is dipped into a bowl of salsa.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_paddle_mixes_wet_cement_in_a_bucket._0.mp4,A paddle mixes wet cement in a bucket.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_paint_roller_coating_a_wall_with_paint._0.mp4,A paint roller coating a wall with paint.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_paintbrush_dipping_into_a_pot_of_paint._0.mp4,A paintbrush dipping into a pot of paint.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_pebble_drops_into_a_clear_puddle_creating_ripples._0.mp4,A pebble drops into a clear puddle creating ripples.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_perfume_bottle_spritzes_fragrance_into_the_air._0.mp4,A perfume bottle spritzes fragrance into the air.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_piece_of_wood_floats_down_a_flowing_canal._0.mp4,A piece of wood floats down a flowing canal.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_plastic_bottle_slides_down_a_water_slide._0.mp4,A plastic bottle slides down a water slide.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_plastic_spoon_spinning_in_a_cup_of_coffee._0.mp4,A plastic spoon spinning in a cup of coffee.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_pro_surfer_sails_smoothly_on_the_wave-kissed_waters._0.mp4,A pro surfer sails smoothly on the wave-kissed waters.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_reed_diffuser_diffusing_perfume_oil_into_the_room._0.mp4,A reed diffuser diffusing perfume oil into the room.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_rock_splashes_into_a_small_forest_stream._0.mp4,A rock splashes into a small forest stream.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_rubber_duck_floats_in_a_bubble_bath._0.mp4,A rubber duck floats in a bubble bath.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_sailboat_cuts_through_the_choppy_sea_waves._0.mp4,A sailboat cuts through the choppy sea waves.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_sailboat_sails_across_a_serene_lake._0.mp4,A sailboat sails across a serene lake.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_shaker_mixes_a_delightful_cocktail_at_the_bar._0.mp4,A shaker mixes a delightful cocktail at the bar.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_shiny_coin_takes_a_dive_into_a_clear_water_fountain._0.mp4,A shiny coin takes a dive into a clear water fountain.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_small_paper_boat_drifts_along_a_stream._0.mp4,A small paper boat drifts along a stream.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_soap_bar_rinsing_under_a_flow_of_water._0.mp4,A soap bar rinsing under a flow of water.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spatula_spread_icing_on_a_birthday_cake._0.mp4,A spatula spread icing on a birthday cake.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spinning_wheel_sprays_muddy_water._0.mp4,A spinning wheel sprays muddy water.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_sponge_rinses_dish_soap_under_running_water._0.mp4,A sponge rinses dish soap under running water.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_sponge_soaks_up_water_in_a_bath._0.mp4,A sponge soaks up water in a bath.,solid_fluid,gen2,1,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spoon_stirs_a_cup_of_hot_cocoa_with_marshmallows._0.mp4,A spoon stirs a cup of hot cocoa with marshmallows.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spoon_stirs_a_pot_of_vegetable_soup._0.mp4,A spoon stirs a pot of vegetable soup.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spoon_swirls_inside_a_cup_of_hot_tea._0.mp4,A spoon swirls inside a cup of hot tea.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spray_bottle_sprays_cleaning_solution_onto_a_countertop._0.mp4,A spray bottle sprays cleaning solution onto a countertop.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spray_bottle_sprays_water_onto_a_garden_plant._0.mp4,A spray bottle sprays water onto a garden plant.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_spray_can_sprays_out_a_layer_of_red_paint_onto_a_wall._0.mp4,A spray can sprays out a layer of red paint onto a wall.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_stainless-steel_spoon_mixes_plain_yogurt_in_a_bowl._0.mp4,A stainless-steel spoon mixes plain yogurt in a bowl.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_straw_dipping_into_a_thick_milkshake._0.mp4,A straw dipping into a thick milkshake.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_straw_sucks_up_a_soft_drink_from_a_glass._0.mp4,A straw sucks up a soft drink from a glass.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_stroller_wheels_through_a_large_puddle._0.mp4,A stroller wheels through a large puddle.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_swimmer_dives_into_a_crystal_clear_lake._0.mp4,A swimmer dives into a crystal clear lake.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_swimmer_splashing_in_the_sea_water._0.mp4,A swimmer splashing in the sea water.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_teaspoon_stirs_sugar_into_a_cup_of_coffee._0.mp4,A teaspoon stirs sugar into a cup of coffee.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_tissue_blots_a_tear_from_an_eye._0.mp4,A tissue blots a tear from an eye.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_tissue_soaking_up_a_teardrop._0.mp4,A tissue soaking up a teardrop.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_toothbrush_brushes_against_toothpaste_on_white_teeth._0.mp4,A toothbrush brushes against toothpaste on white teeth.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_toy_duck_floats_on_a_tranquil_neighborhood_pond._0.mp4,A toy duck floats on a tranquil neighborhood pond.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_trowel_spreading_cement_on_bricks._0.mp4,A trowel spreading cement on bricks.,solid_fluid,gen2,1,0,0
"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_tyre_rolls_through_a_deep_puddle,_splashing_water._0.mp4","A tyre rolls through a deep puddle, splashing water.",solid_fluid,gen2,1,1,0
"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_tyre_rolls_through_a_large_puddle,_splashing_water._0.mp4","A tyre rolls through a large puddle, splashing water.",solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_water_gun_sprays_with_water_in_a_water_fight._0.mp4,A water gun sprays with water in a water fight.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_whisk_mixes_an_egg_in_a_bowl._0.mp4,A whisk mixes an egg in a bowl.,solid_fluid,gen2,1,0,0
"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_whisk_spins_in_the_egg_mixture,_mixing_it_thoroughly._0.mp4","A whisk spins in the egg mixture, mixing it thoroughly.",solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_whisk_stirs_a_bowl_of_pancake_batter._0.mp4,A whisk stirs a bowl of pancake batter.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_whisk_whips_cream_to_a_perfect_fluffy_consistency._0.mp4,A whisk whips cream to a perfect fluffy consistency.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_wine_bottle_pours_a_red_blend_into_a_glass._0.mp4,A wine bottle pours a red blend into a glass.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_wooden_spoon_stirring_soup_in_a_pot._0.mp4,A wooden spoon stirring soup in a pot.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_wooden_spoon_stirs_a_pot_full_of_hot_soup._0.mp4,A wooden spoon stirs a pot full of hot soup.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/A_wooden_spoon_stirs_the_hot_soup_in_the_pot._0.mp4,A wooden spoon stirs the hot soup in the pot.,solid_fluid,gen2,0,0,0
"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_apple_falls_into_a_vat_of_cider,_sending_up_a_spray._0.mp4","An apple falls into a vat of cider, sending up a spray.",solid_fluid,gen2,1,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_apple_falls_into_a_vat_of_red_wine._0.mp4,An apple falls into a vat of red wine.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_electric_beater_whips_cream_in_a_bowl._0.mp4,An electric beater whips cream in a bowl.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_ice_cream_scooper_cuts_through_creamy_vanilla_ice_cream._0.mp4,An ice cream scooper cuts through creamy vanilla ice cream.,solid_fluid,gen2,0,0,0
"https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_ice_cube_drops_into_a_glass_of_whiskey,_creating_a_splash._0.mp4","An ice cube drops into a glass of whiskey, creating a splash.",solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_oar_rows_against_the_calm_water_in_the_lake._0.mp4,An oar rows against the calm water in the lake.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_oar_stirs_up_ripples_as_it_pushes_through_the_calm_lake._0.mp4,An oar stirs up ripples as it pushes through the calm lake.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/An_umbrella_catches_the_drops_of_the_sudden_rainwater._0.mp4,An umbrella catches the drops of the sudden rainwater.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Boiled_pasta_water_draining_from_a_strainer._0.mp4,Boiled pasta water draining from a strainer.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Chopsticks_dipping_a_sushi_roll_into_soy_sauce._0.mp4,Chopsticks dipping a sushi roll into soy sauce.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Coffee_pouring_from_a_coffee_pot_into_a_mug._0.mp4,Coffee pouring from a coffee pot into a mug.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Feet_kick_and_splash_about_in_a_rain_puddle._0.mp4,Feet kick and splash about in a rain puddle.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Fingers_pop_the_air-filled_bubbles_of_a_bubble_wrap._0.mp4,Fingers pop the air-filled bubbles of a bubble wrap.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Foot_kicks_water_in_the_swimming_pool._0.mp4,Foot kicks water in the swimming pool.,solid_fluid,gen2,1,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Hands_lather_up_with_soap_under_running_water._0.mp4,Hands lather up with soap under running water.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Hands_rub_luscious_lotion_on_dry_skin._0.mp4,Hands rub luscious lotion on dry skin.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Hands_wash_meticulously_under_the_flowing_water._0.mp4,Hands wash meticulously under the flowing water.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Hands_wring_out_water_from_a_soaked_cloth._0.mp4,Hands wring out water from a soaked cloth.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Maple_syrup_drizzling_from_a_bottle_onto_pancakes._0.mp4,Maple syrup drizzling from a bottle onto pancakes.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Melted_ice_cream_dripping_from_an_ice_cream_cone._0.mp4,Melted ice cream dripping from an ice cream cone.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Mustard_squirting_out_of_a_plastic_bottle_onto_a_hotdog._0.mp4,Mustard squirting out of a plastic bottle onto a hotdog.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Oil_flowing_through_a_funnel_into_a_bottle._0.mp4,Oil flowing through a funnel into a bottle.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Paint_spraying_out_of_a_spray_can_onto_a_canvas._0.mp4,Paint spraying out of a spray can onto a canvas.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Pasta_water_draining_through_a_colander._0.mp4,Pasta water draining through a colander.,solid_fluid,gen2,1,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Perfume_spraying_from_a_perfume_bottle._0.mp4,Perfume spraying from a perfume bottle.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Rainwater_covers_a_parked_car_in_the_street._0.mp4,Rainwater covers a parked car in the street.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Rainwater_flowing_through_a_rain_gutter._0.mp4,Rainwater flowing through a rain gutter.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Soap_washes_grime_off_dirty_hands._0.mp4,Soap washes grime off dirty hands.,solid_fluid,gen2,1,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Toothpaste_squirting_from_a_tube_onto_a_brush._0.mp4,Toothpaste squirting from a tube onto a brush.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_dripping_from_a_faucet_into_a_sink._0.mp4,Water dripping from a faucet into a sink.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_drips_from_a_leaky_tap_into_a_sink._0.mp4,Water drips from a leaky tap into a sink.,solid_fluid,gen2,0,0,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_flowing_from_a_faucet_into_a_sink._0.mp4,Water flowing from a faucet into a sink.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_flowing_out_from_a_pipe._0.mp4,Water flowing out from a pipe.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_flows_down_a_circular_drain._0.mp4,Water flows down a circular drain.,solid_fluid,gen2,0,0,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_flows_freely_from_a_fully_turned_faucet._0.mp4,Water flows freely from a fully turned faucet.,solid_fluid,gen2,0,1,0
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_flows_out_of_a_silver_faucet_into_a_sink._0.mp4,Water flows out of a silver faucet into a sink.,solid_fluid,gen2,0,1,1
https://videophysics.s3.amazonaws.com/gen2/solid_fluid/Water_gushes_from_a_green_garden_hose._0.mp4,Water gushes from a green garden hose.,solid_fluid,gen2,0,0,0
